Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.482,0
0,3.7821482602118e-4,0.00204236006051437,0,0.482,-0.00166414523449319
2000,0.0109682299546142,0.0315431164901664,NA,0.482,-0.020574886535552197
4000,0.0296520423600605,0.0603630862329803,NA,0.482,-0.0307110438729198
6000,0.0499243570347958,0.0857034795763994,NA,0.482,-0.0357791225416036
8000,0.0645990922844176,0.11089258698941,NA,0.482,-0.0462934947049924
10000,0.0770045385779123,0.132904689863843,10,0.482,-0.05590015128593069
12000,0.0922087745839637,0.158093797276853,NA,0.482,-0.06588502269288929
14000,0.107261724659607,0.185022692889561,NA,0.482,-0.077760968229954
16000,0.128517397881997,0.211800302571861,NA,0.482,-0.08328290468986399
18000,0.150151285930408,0.23517397881997,NA,0.482,-0.08502269288956199
20000,0.174508320726172,0.256732223903177,20,0.482,-0.08222390317700501
22000,0.201739788199697,0.28071104387292,NA,0.482,-0.078971255673223
24000,0.257942511346445,0.303252647503782,NA,0.482,-0.04531013615733698
26000,0.303328290468986,0.327155824508321,NA,0.482,-0.023827534039334963
28000,0.329349470499244,0.34947049924357,NA,0.482,-0.020121028744325975
30000,0.361043872919818,0.372995461422088,30,0.482,-0.011951588502270016
32000,0.385249621785174,0.396974281391831,NA,0.482,-0.011724659606656973
34000,0.404311649016641,0.421180030257186,NA,0.482,-0.01686838124054496
36000,0.420801815431165,0.443192133131619,NA,0.482,-0.022390317700453966
38000,0.432980332829047,0.467019667170953,NA,0.482,-0.03403933434190598
40000,0.456505295007564,0.486006051437216,NA,0.482,-0.029500756429651998
42000,0.486838124054463,0.507715582450832,NA,0.482,-0.020877458396369064
44000,0.526928895612708,0.527987897125567,NA,0.482,-0.0010590015128590924
46000,0.554160363086233,0.547881996974281,NA,0.482,0.006278366111951983
48000,0.574357034795764,0.568532526475038,NA,0.482,0.005824508320726007
50000,0.591981845688351,0.590620272314675,NA,0.482,0.0013615733736760394
52000,0.612102874432678,0.608774583963691,NA,0.482,0.003328290468986972
54000,0.638880484114977,0.629954614220878,NA,0.482,0.008925869894099048
56000,0.674130105900151,0.650075642965204,NA,0.482,0.024054462934946952
58000,0.689485627836611,0.670650529500756,NA,0.482,0.01883509833585506
60000,0.713237518910741,0.688124054462935,NA,0.482,0.025113464447806044
62000,0.729727685325265,0.705975794251135,NA,0.482,0.023751891074130005
64000,0.752193645990923,0.724130105900151,NA,0.482,0.028063540090771943
66000,0.777760968229955,0.742813918305598,NA,0.482,0.03494704992435704
68000,0.794856278366112,0.758774583963691,NA,0.482,0.03608169440242093
70000,0.803403933434191,0.774508320726172,NA,0.482,0.028895612708018992
72000,0.807034795763994,0.789561270801815,NA,0.482,0.01747352496217891
74000,0.812481089258699,0.806127080181543,NA,0.482,0.006354009077155998
76000,0.820121028744327,0.820121028744327,NA,0.482,0
78000,0.825113464447806,0.834493192133132,NA,0.482,-0.009379727685326023
80000,0.834947049924357,0.848865355521936,NA,0.482,-0.013918305597579006
82000,0.843948562783661,0.859606656580938,NA,0.482,-0.015658093797277006
84000,0.864977307110439,0.872012102874433,NA,0.482,-0.007034795763994017
86000,0.884341906202723,0.88267776096823,NA,0.482,0.0016641452344929863
88000,0.896142208774584,0.893343419062027,NA,0.482,0.0027987897125569816
90000,0.906202723146747,0.903479576399395,NA,0.482,0.0027231467473519677
92000,0.916944024205749,0.913010590015129,NA,0.482,0.003933434190620089
94000,0.93071104387292,0.921180030257186,NA,0.482,0.009531013615734052
96000,0.940090771558245,0.929576399394856,NA,0.482,0.010514372163389019
98000,0.944024205748865,0.936838124054463,NA,0.482,0.007186081694402047
100000,0.948335854765507,0.942889561270802,NA,0.482,0.005446293494704935
102000,0.953101361573374,0.949394856278366,NA,0.482,0.0037065052950080446
104000,0.956278366111952,0.955219364599092,NA,0.482,0.0010590015128600916
106000,0.958245083207262,0.961346444780635,NA,0.482,-0.0031013615733730404
108000,0.959077155824508,0.966414523449319,NA,0.482,-0.007337367624810964
110000,0.959984871406959,0.972087745839637,NA,0.482,-0.01210287443267799
112000,0.960060514372163,0.976475037821483,NA,0.482,-0.01641452344932004
114000,0.96036308623298,0.98124054462935,NA,0.482,-0.020877458396370008
116000,0.960816944024206,0.985627836611195,NA,0.482,-0.024810892586988986
118000,0.96232980332829,0.989712556732224,NA,0.482,-0.027382753403934035
120000,0.968305597579425,0.992738275340393,NA,0.482,-0.024432677760968025
122000,0.970121028744327,0.99500756429652,NA,0.482,-0.024886535552193
124000,0.973146747352496,0.996217851739788,NA,0.482,-0.023071104387292096
126000,0.981013615733737,0.997579425113464,NA,0.482,-0.01656580937972696
128000,0.98661119515885,0.998411497730711,NA,0.482,-0.011800302571861043
130000,0.989939485627837,0.999092284417549,NA,0.482,-0.009152798789712091
132000,0.991754916792738,0.99947049924357,NA,0.482,-0.007715582450832037
134000,0.995083207261725,0.999697428139183,NA,0.482,-0.004614220877458108
136000,0.998260211800303,0.999924357034796,NA,0.482,-0.0016641452344929863
138000,0.999773071104387,1,NA,0.482,-2.269288956130433e-4
140000,1,1,NA,0.482,0
142000,1,1,NA,0.482,0
144000,1,1,NA,0.482,0
146000,1,1,NA,0.482,0
148000,1,1,NA,0.482,0
150000,1,1,NA,0.482,0
152000,1,1,NA,0.482,0
154000,1,1,NA,0.482,0
156000,1,1,NA,0.482,0
158000,1,1,NA,0.482,0
160000,1,1,NA,0.482,0
162000,1,1,NA,0.482,0
164000,1,1,NA,0.482,0
166000,1,1,NA,0.482,0
168000,1,1,NA,0.482,0
170000,1,1,NA,0.482,0
172000,1,1,NA,0.482,0
174000,1,1,NA,0.482,0
176000,1,1,NA,0.482,0
178000,1,1,NA,0.482,0
180000,1,1,NA,0.482,0
182000,1,1,NA,0.482,0
184000,1,1,NA,0.482,0
186000,1,1,NA,0.482,0
188000,1,1,NA,0.482,0
190000,1,1,NA,0.482,0
192000,1,1,NA,0.482,0
194000,1,1,NA,0.482,0
196000,1,1,NA,0.482,0
198000,1,1,NA,0.482,0
200000,1,1,NA,0.482,0
202000,1,1,NA,0.482,0
204000,1,1,NA,0.482,0
206000,1,1,NA,0.482,0
208000,1,1,NA,0.482,0
210000,1,1,NA,0.482,0
212000,1,1,NA,0.482,0
214000,1,1,NA,0.482,0
216000,1,1,NA,0.482,0
218000,1,1,NA,0.482,0
220000,1,1,NA,0.482,0
222000,1,1,NA,0.482,0
224000,1,1,NA,0.482,0
226000,1,1,NA,0.482,0
228000,1,1,NA,0.482,0
230000,1,1,NA,0.482,0
232000,1,1,NA,0.482,0
234000,1,1,NA,0.482,0
236000,1,1,NA,0.482,0
238000,1,1,NA,0.482,0
240000,1,1,NA,0.482,0
242000,1,1,NA,0.482,0
244000,1,1,NA,0.482,0
246000,1,1,NA,0.482,0
248000,1,1,NA,0.482,0
250000,1,1,NA,0.482,0
252000,1,1,NA,0.482,0
254000,1,1,NA,0.482,0
256000,1,1,NA,0.482,0
258000,1,1,NA,0.482,0
260000,1,1,NA,0.482,0
262000,1,1,NA,0.482,0
264000,1,1,NA,0.482,0
266000,1,1,NA,0.482,0
268000,1,1,NA,0.482,0
270000,1,1,NA,0.482,0
272000,1,1,NA,0.482,0
274000,1,1,NA,0.482,0
276000,1,1,NA,0.482,0
278000,1,1,NA,0.482,0
280000,1,1,NA,0.482,0
282000,1,1,NA,0.482,0
284000,1,1,NA,0.482,0
286000,1,1,NA,0.482,0
288000,1,1,NA,0.482,0
290000,1,1,NA,0.482,0
292000,1,1,NA,0.482,0
294000,1,1,NA,0.482,0
296000,1,1,NA,0.482,0
298000,1,1,NA,0.482,0
300000,1,1,NA,0.482,0
302000,1,1,NA,0.482,0
304000,1,1,NA,0.482,0
306000,1,1,NA,0.482,0
308000,1,1,NA,0.482,0
310000,1,1,NA,0.482,0
312000,1,1,NA,0.482,0
314000,1,1,NA,0.482,0
316000,1,1,NA,0.482,0
318000,1,1,NA,0.482,0
320000,1,1,NA,0.482,0
322000,1,1,NA,0.482,0
324000,1,1,NA,0.482,0
326000,1,1,NA,0.482,0
328000,1,1,NA,0.482,0
330000,1,1,NA,0.482,0
332000,1,1,NA,0.482,0
334000,1,1,NA,0.482,0
336000,1,1,NA,0.482,0
338000,1,1,NA,0.482,0
340000,1,1,NA,0.482,0
342000,1,1,NA,0.482,0
344000,1,1,NA,0.482,0
346000,1,1,NA,0.482,0
348000,1,1,NA,0.482,0
350000,1,1,NA,0.482,0
352000,1,1,NA,0.482,0
354000,1,1,NA,0.482,0
356000,1,1,NA,0.482,0
358000,1,1,NA,0.482,0
360000,1,1,NA,0.482,0
362000,1,1,NA,0.482,0
364000,1,1,NA,0.482,0
366000,1,1,NA,0.482,0
368000,1,1,NA,0.482,0
370000,1,1,NA,0.482,0
372000,1,1,NA,0.482,0
374000,1,1,NA,0.482,0
376000,1,1,NA,0.482,0
378000,1,1,NA,0.482,0
380000,1,1,NA,0.482,0
382000,1,1,NA,0.482,0
384000,1,1,NA,0.482,0
386000,1,1,NA,0.482,0
388000,1,1,NA,0.482,0
390000,1,1,NA,0.482,0
392000,1,1,NA,0.482,0
394000,1,1,NA,0.482,0
396000,1,1,NA,0.482,0
398000,1,1,NA,0.482,0
400000,1,1,NA,0.482,0
402000,1,1,NA,0.482,0
404000,1,1,NA,0.482,0
406000,1,1,NA,0.482,0
408000,1,1,NA,0.482,0
410000,1,1,NA,0.482,0
412000,1,1,NA,0.482,0
414000,1,1,NA,0.482,0
416000,1,1,NA,0.482,0
