Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.595,0
0,0.00620272314674735,0.006732223903177,0,0.595,-5.295007564296503e-4
2000,0.0338880484114977,0.0351739788199697,NA,0.595,-0.001285930408471997
4000,0.0543116490166415,0.0636157337367625,NA,0.595,-0.009304084720121009
6000,0.0699697428139183,0.0883509833585477,NA,0.595,-0.018381240544629404
8000,0.0960665658093797,0.116641452344932,NA,0.595,-0.02057488653555231
10000,0.116717095310136,0.146822995461422,10,0.595,-0.030105900151286002
12000,0.141830559757943,0.174962178517398,NA,0.595,-0.033131618759455
14000,0.175794251134644,0.203857791225416,NA,0.595,-0.028063540090772
16000,0.225416036308623,0.231845688350983,NA,0.595,-0.0064296520423599846
18000,0.269969742813918,0.264220877458396,NA,0.595,0.005748865355521993
20000,0.323524962178517,0.296217851739788,20,0.595,0.02730711043872902
22000,0.377836611195159,0.325794251134644,NA,0.595,0.05204236006051499
24000,0.419364599092284,0.357186081694402,NA,0.595,0.062178517397881994
26000,0.455219364599092,0.386384266263238,NA,0.595,0.068835098335854
28000,0.506580937972768,0.413767019667171,NA,0.595,0.09281391830559704
30000,0.551891074130106,0.439031770045386,30,0.595,0.11285930408471995
32000,0.607337367624811,0.461800302571861,NA,0.595,0.14553706505295005
34000,0.651285930408472,0.483585476550681,NA,0.595,0.16770045385779103
36000,0.688350983358548,0.508320726172466,NA,0.595,0.180030257186082
38000,0.721558245083207,0.528668683812405,NA,0.595,0.19288956127080203
40000,0.758850226928896,0.548411497730711,NA,0.595,0.21043872919818507
42000,0.779500756429652,0.567473524962179,NA,0.595,0.21202723146747304
44000,0.79803328290469,0.585930408472012,NA,0.595,0.21210287443267795
46000,0.83767019667170906,0.605597579425113,NA,0.595,0.232072617246596
48000,0.863918305597579,0.62125567322239,NA,0.595,0.24266263237518904
50000,0.875037821482602,0.636081694402421,NA,0.595,0.238956127080181
52000,0.88320726172466,0.650302571860817,NA,0.595,0.23290468986384305
54000,0.886232980332829,0.663313161875946,NA,0.595,0.22291981845688302
56000,0.890393343419062,0.677307110438729,NA,0.595,0.2130862329803329
58000,0.902420574886536,0.689031770045386,NA,0.595,0.21338880484115008
60000,0.916565809379728,0.699092284417549,NA,0.595,0.21747352496217898
62000,0.921482602118003,0.708472012102874,NA,0.595,0.213010590015129
64000,0.925491679273828,0.71732223903177,NA,0.595,0.20816944024205808
66000,0.928063540090772,0.725869894099849,NA,0.595,0.20219364599092293
68000,0.935400907715582,0.732980332829047,NA,0.595,0.2024205748865351
70000,0.938426626323752,0.741376701966717,NA,0.595,0.19704992435703494
72000,0.939258698940998,0.74750378214826,NA,0.595,0.19175491679273804
74000,0.939485627836611,0.753403933434191,NA,0.595,0.18608169440242006
76000,0.940015128593041,0.760211800302572,NA,0.595,0.17980332829046908
78000,0.940393343419062,0.765279878971256,NA,0.595,0.17511346444780596
80000,0.942511346444781,0.769667170953101,NA,0.595,0.17284417549167996
82000,0.946898638426626,0.774583963691377,NA,0.595,0.17231467473524897
84000,0.952950075642965,0.778517397881997,NA,0.595,0.17443267776096794
86000,0.963237518910741,0.783963691376702,NA,0.595,0.1792738275340391
88000,0.967549167927383,0.788804841149773,NA,0.595,0.17874432677760999
90000,0.969742813918306,0.793116490166415,NA,0.595,0.17662632375189102
92000,0.974357034795764,0.797049924357035,NA,0.595,0.17730711043872893
94000,0.975037821482602,0.801210287443268,NA,0.595,0.17382753403933393
96000,0.975340393343419,0.805143721633888,NA,0.595,0.170196671709531
98000,0.975567322239032,0.809606656580938,NA,0.595,0.16596066565809398
100000,0.97624810892587,0.812027231467474,NA,0.595,0.16422087745839598
102000,0.9767776096823,0.814901664145234,NA,0.595,0.16187594553706597
104000,0.977155824508321,0.817549167927383,NA,0.595,0.15960665658093798
106000,0.977382753403933,0.82034795763994,NA,0.595,0.15703479576399304
108000,0.977760968229955,0.822995461422088,NA,0.595,0.15476550680786694
110000,0.977760968229955,0.825869894099849,NA,0.595,0.15189107413010594
112000,0.978441754916793,0.828441754916793,NA,0.595,0.15000000000000002
114000,0.978668683812405,0.830786686838124,NA,0.595,0.14788199697428106
116000,0.979576399394856,0.832829046898638,NA,0.595,0.14674735249621795
118000,0.979878971255673,0.834493192133132,NA,0.595,0.14538577912254103
120000,0.979878971255673,0.836081694402421,NA,0.595,0.14379727685325205
122000,0.980786686838124,0.837745839636914,NA,0.595,0.14304084720121002
124000,0.981618759455371,0.839863842662632,NA,0.595,0.141754916792739
126000,0.981618759455371,0.841527987897126,NA,0.595,0.140090771558245
128000,0.981618759455371,0.843343419062027,NA,0.595,0.138275340393344
130000,0.981694402420575,0.844629349470499,NA,0.595,0.1370650529500761
132000,0.981694402420575,0.846671709531014,NA,0.595,0.13502269288956104
134000,0.981694402420575,0.84803328290469,NA,0.595,0.133661119515885
136000,0.981694402420575,0.849924357034796,NA,0.595,0.13177004538577908
138000,0.981694402420575,0.851815431164902,NA,0.595,0.12987897125567305
140000,0.981694402420575,0.853706505295008,NA,0.595,0.12798789712556702
142000,0.981694402420575,0.855975794251135,NA,0.595,0.12571860816944003
144000,0.981694402420575,0.857639939485628,NA,0.595,0.12405446293494704
146000,0.981694402420575,0.859379727685325,NA,0.595,0.12231467473525004
148000,0.981694402420575,0.861195158850227,NA,0.595,0.12049924357034802
150000,0.981694402420575,0.863161875945537,NA,0.595,0.11853252647503809
152000,0.981694402420575,0.86482602118003,NA,0.595,0.116868381240545
154000,0.981694402420575,0.86679273827534,NA,0.595,0.11490166414523506
156000,0.981694402420575,0.868532526475038,NA,0.595,0.11316187594553706
158000,0.981694402420575,0.869969742813918,NA,0.595,0.111724659606657
160000,0.981694402420575,0.871558245083207,NA,0.595,0.11013615733736803
162000,0.981694402420575,0.873524962178517,NA,0.595,0.10816944024205799
164000,0.98177004538577906,0.875037821482602,NA,0.595,0.10673222390317705
166000,0.98177004538577906,0.876928895612708,NA,0.595,0.10484114977307102
168000,0.981845688350983,0.878517397881997,NA,0.595,0.10332829046898595
170000,0.982980332829047,0.88071104387292,NA,0.595,0.10226928895612697
172000,0.984190620272315,0.882450832072617,NA,0.595,0.10173978819969798
174000,0.987216338880484,0.883888048411498,NA,0.595,0.10332829046898595
176000,0.991376701966717,0.885476550680787,NA,0.595,0.10590015128593
178000,0.993116490166415,0.88714069591528,NA,0.595,0.10597579425113501
180000,0.99357034795764,0.888956127080182,NA,0.595,0.10461422087745798
182000,0.993872919818457,0.890771558245083,NA,0.595,0.10310136157337402
184000,0.993948562783661,0.892133131618759,NA,0.595,0.10181543116490199
186000,0.993948562783661,0.894175491679274,NA,0.595,0.09977307110438693
188000,0.993948562783661,0.895688350983359,NA,0.595,0.09826021180030198
190000,0.994024205748865,0.897655068078669,NA,0.595,0.09636913767019595
192000,0.99409984871407,0.899621785173979,NA,0.595,0.09447806354009103
194000,0.99409984871407,0.900756429652042,NA,0.595,0.09334341906202803
196000,0.99409984871407,0.90196671709531,NA,0.595,0.09213313161876002
198000,0.99409984871407,0.903479576399395,NA,0.595,0.09062027231467495
200000,0.99409984871407,0.904614220877458,NA,0.595,0.08948562783661196
202000,0.99409984871407,0.906354009077156,NA,0.595,0.08774583963691396
204000,0.994251134644478,0.907866868381241,NA,0.595,0.08638426626323703
206000,0.994251134644478,0.909077155824508,NA,0.595,0.08517397881997002
208000,0.994251134644478,0.910514372163389,NA,0.595,0.08373676248108897
210000,0.994251134644478,0.911875945537065,NA,0.595,0.08237518910741304
212000,0.994251134644478,0.913313161875946,NA,0.595,0.08093797276853198
214000,0.994629349470499,0.914977307110439,NA,0.595,0.07965204236005996
216000,0.995461422087746,0.916111951588502,NA,0.595,0.07934947049924401
218000,0.995461422087746,0.917549167927383,NA,0.595,0.07791225416036307
220000,0.995461422087746,0.918910741301059,NA,0.595,0.07655068078668703
222000,0.99553706505295,0.920121028744327,NA,0.595,0.07541603630862304
224000,0.996974281391831,0.921936459909228,NA,0.595,0.07503782148260296
226000,0.997276853252647,0.923600605143722,NA,0.595,0.07367624810892504
228000,0.997276853252647,0.924508320726173,NA,0.595,0.07276853252647408
230000,0.997276853252647,0.926626323751891,NA,0.595,0.07065052950075601
232000,0.997276853252647,0.92768532526475,NA,0.595,0.06959152798789703
