Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.438,0
0,0.00393343419062027,0.00211800302571861,0,0.438,0.0018154311649016598
2000,0.045839636913767,0.0503025718608169,NA,0.438,-0.004462934947049899
4000,0.0771558245083207,0.100756429652042,NA,0.438,-0.023600605143721295
6000,0.105446293494705,0.147276853252647,NA,0.438,-0.041830559757942004
8000,0.136459909228442,0.193116490166415,NA,0.438,-0.05665658093797299
10000,0.179273827534039,0.239334341906203,10,0.438,-0.060060514372164
12000,0.214750378214826,0.280257186081694,NA,0.438,-0.06550680786686797
14000,0.2589258698941,0.318154311649017,NA,0.438,-0.05922844175491698
16000,0.308472012102874,0.355748865355522,NA,0.438,-0.04727685325264802
18000,0.352193645990923,0.392360060514372,NA,0.438,-0.04016641452344899
20000,0.380408472012103,0.430332829046899,20,0.438,-0.04992435703479603
22000,0.405370650529501,0.466490166414523,NA,0.438,-0.06111951588502201
24000,0.42571860816944,0.501588502269289,NA,0.438,-0.07586989409984896
26000,0.444931921331316,0.537367624810893,NA,0.438,-0.09243570347957697
28000,0.471558245083207,0.571180030257186,NA,0.438,-0.09962178517397902
30000,0.491981845688351,0.602571860816944,30,0.438,-0.11059001512859301
32000,0.518835098335855,0.632223903177004,NA,0.438,-0.1133888048411491
34000,0.536535552193646,0.660816944024206,NA,0.438,-0.12428139183055997
36000,0.563993948562784,0.689485627836611,NA,0.438,-0.1254916792738271
38000,0.597049924357035,0.715658093797277,NA,0.438,-0.118608169440242
40000,0.625416036308623,0.741754916792738,NA,0.438,-0.116338880484115
42000,0.650302571860817,0.764901664145235,NA,0.438,-0.114599092284418
44000,0.68018154311649,0.785400907715582,NA,0.438,-0.10521936459909198
46000,0.708018154311649,0.80446293494705,NA,0.438,-0.09644478063540096
48000,0.73464447806354,0.822995461422088,NA,0.438,-0.08835098335854796
50000,0.752798789712557,0.84160363086233,NA,0.438,-0.08880484114977305
52000,0.76535552193646,0.856202723146747,NA,0.438,-0.090847201210287
54000,0.815506807866868,0.87375189107413,NA,0.438,-0.05824508320726196
56000,0.840166414523449,0.88857791225416,NA,0.438,-0.04841149773071107
58000,0.870574886535552,0.901664145234493,NA,0.438,-0.03108925869894097
60000,0.901134644478064,0.913237518910741,NA,0.438,-0.012102874432676991
62000,0.922465960665658,0.923524962178517,NA,0.438,-0.0010590015128589814
64000,0.939939485627837,0.932829046898638,NA,0.438,0.007110438729199031
66000,0.954160363086233,0.940620272314675,NA,0.438,0.013540090771557933
68000,0.964674735249622,0.948260211800303,NA,0.438,0.01641452344931904
70000,0.972390317700454,0.955824508320726,NA,0.438,0.01656580937972807
72000,0.975189107413011,0.961573373676248,NA,0.438,0.013615733736763058
74000,0.979803328290469,0.965733736762481,NA,0.438,0.014069591527988035
76000,0.986006051437216,0.970801815431165,NA,0.438,0.01520423600605103
78000,0.986459909228442,0.976172465960666,NA,0.438,0.010287443267775975
80000,0.988199697428139,0.98018154311649,NA,0.438,0.008018154311648984
82000,0.989334341906203,0.983282904689864,NA,0.438,0.00605143721633894
84000,0.991301059001513,0.985930408472012,NA,0.438,0.005370650529501031
86000,0.993645990922844,0.988729198184569,NA,0.438,0.004916792738275055
88000,0.994629349470499,0.991981845688351,NA,0.438,0.002647503782147953
90000,0.996596066565809,0.994629349470499,NA,0.438,0.0019667170953100443
92000,0.997730711043873,0.99606656580938,NA,0.438,0.0016641452344929863
94000,0.998865355521936,0.997276853252647,NA,0.438,0.0015885022692889716
96000,0.999848714069592,0.998260211800303,NA,0.438,0.0015885022692889716
98000,0.999924357034796,0.998789712556732,NA,0.438,0.0011346444780639953
100000,0.999924357034796,0.999092284417549,NA,0.438,8.320726172469373e-4
102000,1,0.999394856278366,NA,0.438,6.05143721634005e-4
104000,1,0.999848714069592,NA,0.438,1.512859304080294e-4
106000,1,1,NA,0.438,0
108000,1,1,NA,0.438,0
110000,1,1,NA,0.438,0
112000,1,1,NA,0.438,0
114000,1,1,NA,0.438,0
116000,1,1,NA,0.438,0
118000,1,1,NA,0.438,0
120000,1,1,NA,0.438,0
122000,1,1,NA,0.438,0
124000,1,1,NA,0.438,0
126000,1,1,NA,0.438,0
128000,1,1,NA,0.438,0
130000,1,1,NA,0.438,0
132000,1,1,NA,0.438,0
134000,1,1,NA,0.438,0
136000,1,1,NA,0.438,0
138000,1,1,NA,0.438,0
140000,1,1,NA,0.438,0
142000,1,1,NA,0.438,0
144000,1,1,NA,0.438,0
146000,1,1,NA,0.438,0
148000,1,1,NA,0.438,0
150000,1,1,NA,0.438,0
152000,1,1,NA,0.438,0
154000,1,1,NA,0.438,0
156000,1,1,NA,0.438,0
158000,1,1,NA,0.438,0
160000,1,1,NA,0.438,0
162000,1,1,NA,0.438,0
164000,1,1,NA,0.438,0
166000,1,1,NA,0.438,0
168000,1,1,NA,0.438,0
170000,1,1,NA,0.438,0
172000,1,1,NA,0.438,0
174000,1,1,NA,0.438,0
176000,1,1,NA,0.438,0
178000,1,1,NA,0.438,0
180000,1,1,NA,0.438,0
182000,1,1,NA,0.438,0
184000,1,1,NA,0.438,0
186000,1,1,NA,0.438,0
188000,1,1,NA,0.438,0
190000,1,1,NA,0.438,0
192000,1,1,NA,0.438,0
194000,1,1,NA,0.438,0
196000,1,1,NA,0.438,0
198000,1,1,NA,0.438,0
200000,1,1,NA,0.438,0
202000,1,1,NA,0.438,0
204000,1,1,NA,0.438,0
206000,1,1,NA,0.438,0
208000,1,1,NA,0.438,0
210000,1,1,NA,0.438,0
212000,1,1,NA,0.438,0
214000,1,1,NA,0.438,0
216000,1,1,NA,0.438,0
218000,1,1,NA,0.438,0
220000,1,1,NA,0.438,0
222000,1,1,NA,0.438,0
224000,1,1,NA,0.438,0
226000,1,1,NA,0.438,0
228000,1,1,NA,0.438,0
230000,1,1,NA,0.438,0
232000,1,1,NA,0.438,0
234000,1,1,NA,0.438,0
236000,1,1,NA,0.438,0
238000,1,1,NA,0.438,0
240000,1,1,NA,0.438,0
242000,1,1,NA,0.438,0
244000,1,1,NA,0.438,0
246000,1,1,NA,0.438,0
248000,1,1,NA,0.438,0
250000,1,1,NA,0.438,0
252000,1,1,NA,0.438,0
254000,1,1,NA,0.438,0
256000,1,1,NA,0.438,0
258000,1,1,NA,0.438,0
260000,1,1,NA,0.438,0
262000,1,1,NA,0.438,0
264000,1,1,NA,0.438,0
266000,1,1,NA,0.438,0
268000,1,1,NA,0.438,0
270000,1,1,NA,0.438,0
272000,1,1,NA,0.438,0
274000,1,1,NA,0.438,0
276000,1,1,NA,0.438,0
278000,1,1,NA,0.438,0
280000,1,1,NA,0.438,0
282000,1,1,NA,0.438,0
284000,1,1,NA,0.438,0
286000,1,1,NA,0.438,0
288000,1,1,NA,0.438,0
290000,1,1,NA,0.438,0
