Threshold,TPR,FPR,Threshold_Label,AUC,difference
556000,1,1,NA,0.539,0
558000,1,1,NA,0.539,0
560000,1,1,NA,0.539,0
562000,1,1,NA,0.539,0
564000,1,1,NA,0.539,0
566000,1,1,NA,0.539,0
568000,1,1,NA,0.539,0
570000,1,1,NA,0.539,0
572000,1,1,NA,0.539,0
574000,1,1,NA,0.539,0
576000,1,1,NA,0.539,0
578000,1,1,NA,0.539,0
580000,1,1,NA,0.539,0
582000,1,1,NA,0.539,0
584000,1,1,NA,0.539,0
586000,1,1,NA,0.539,0
588000,1,1,NA,0.539,0
590000,1,1,NA,0.539,0
592000,1,1,NA,0.539,0
594000,1,1,NA,0.539,0
596000,1,1,NA,0.539,0
598000,1,1,NA,0.539,0
600000,1,1,NA,0.539,0
602000,1,1,NA,0.539,0
604000,1,1,NA,0.539,0
606000,1,1,NA,0.539,0
608000,1,1,NA,0.539,0
610000,1,1,NA,0.539,0
612000,1,1,NA,0.539,0
614000,1,1,NA,0.539,0
616000,1,1,NA,0.539,0
618000,1,1,NA,0.539,0
620000,1,1,NA,0.539,0
622000,1,1,NA,0.539,0
624000,1,1,NA,0.539,0
626000,1,1,NA,0.539,0
628000,1,1,NA,0.539,0
630000,1,1,NA,0.539,0
632000,1,1,NA,0.539,0
634000,1,1,NA,0.539,0
636000,1,1,NA,0.539,0
