Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.689,0
0,0.446898638426626,0.164296520423601,0,0.689,0.28260211800302504
2000,0.46142208774584,0.171709531013616,NA,0.689,0.28971255673222396
4000,0.484871406959153,0.176096822995461,NA,0.689,0.30877458396369195
6000,0.501285930408472,0.181845688350983,NA,0.689,0.319440242057489
8000,0.511119515885023,0.185400907715582,NA,0.689,0.32571860816944104
10000,0.51981845688351,0.189939485627837,10,0.689,0.329878971255673
12000,0.527307110438729,0.194175491679274,NA,0.689,0.333131618759455
14000,0.541830559757942,0.198487140695915,NA,0.689,0.34334341906202703
16000,0.550983358547655,0.203025718608169,NA,0.689,0.34795763993948603
18000,0.565204236006051,0.207488653555219,NA,0.689,0.35771558245083196
20000,0.57783661119515894,0.212481089258699,20,0.689,0.3653555219364599
22000,0.579803328290469,0.216641452344932,NA,0.689,0.36316187594553695
24000,0.581316187594554,0.22178517397882,NA,0.689,0.3595310136157339
26000,0.5821482602118,0.225340393343419,NA,0.689,0.356807866868381
28000,0.58267776096823,0.229500756429652,NA,0.689,0.353177004538578
30000,0.583358547655068,0.23320726172466,30,0.689,0.350151285930408
32000,0.584190620272315,0.23661119515885,NA,0.689,0.34757942511346507
34000,0.586006051437216,0.241679273827534,NA,0.689,0.34432677760968194
36000,0.586535552193646,0.245990922844175,NA,0.689,0.34054462934947094
38000,0.58714069591528,0.249546142208775,NA,0.689,0.33759455370650493
40000,0.587972768532526,0.253857791225416,NA,0.689,0.33411497730711
42000,0.588653555219365,0.257639939485628,NA,0.689,0.331013615733737
44000,0.591754916792738,0.261951588502269,NA,0.689,0.32980332829046893
46000,0.595839636913767,0.265582450832073,NA,0.689,0.33025718608169397
48000,0.596369137670197,0.270877458396369,NA,0.689,0.32549167927382794
50000,0.600226928895613,0.274583963691377,NA,0.689,0.325642965204236
52000,0.604765506807867,0.278971255673222,NA,0.689,0.325794251134645
54000,0.609455370650529,0.283888048411498,NA,0.689,0.325567322239031
56000,0.613691376701967,0.287291981845688,NA,0.689,0.32639939485627906
58000,0.625264750378215,0.291301059001513,NA,0.689,0.33396369137670207
60000,0.626550680786687,0.295763993948563,NA,0.689,0.33078668683812396
62000,0.626701966717095,0.300907715582451,NA,0.689,0.325794251134644
64000,0.626853252647504,0.305673222390318,NA,0.689,0.321180030257186
66000,0.628290468986384,0.310590015128593,NA,0.689,0.31770045385779094
68000,0.631996974281392,0.314447806354009,NA,0.689,0.317549167927383
70000,0.636989409984871,0.319894099848714,NA,0.689,0.317095310136157
72000,0.641301059001513,0.323978819969743,NA,0.689,0.31732223903177004
74000,0.64750378214826,0.328895612708018,NA,0.689,0.318608169440242
76000,0.649167927382753,0.332753403933434,NA,0.689,0.316414523449319
78000,0.649394856278366,0.33767019667171,NA,0.689,0.311724659606656
80000,0.649621785173979,0.341527987897126,NA,0.689,0.30809379727685293
82000,0.649697428139183,0.346747352496218,NA,0.689,0.30295007564296494
84000,0.649697428139183,0.352042360060514,NA,0.689,0.297655068078669
86000,0.649773071104387,0.357186081694402,NA,0.689,0.29258698940998495
88000,0.650226928895613,0.361497730711044,NA,0.689,0.28872919818456894
90000,0.650302571860817,0.36588502269289,NA,0.689,0.28441754916792694
92000,0.650983358547655,0.370272314674735,NA,0.689,0.28071104387292
94000,0.651739788199697,0.375945537065053,NA,0.689,0.275794251134644
96000,0.652042360060514,0.381013615733737,NA,0.689,0.271028744326777
98000,0.652269288956127,0.385627836611195,NA,0.689,0.26664145234493203
100000,0.653706505295008,0.389788199697428,NA,0.689,0.26391830559757995
102000,0.654236006051437,0.39357034795764,NA,0.689,0.26066565809379694
104000,0.654236006051437,0.398714069591528,NA,0.689,0.25552193645990895
106000,0.654765506807867,0.402874432677761,NA,0.689,0.25189107413010603
108000,0.655597579425113,0.407110438729198,NA,0.689,0.248487140695915
110000,0.655824508320726,0.411951588502269,NA,0.689,0.24387291981845705
112000,0.65839636913767,0.417776096822995,NA,0.689,0.24062027231467498
114000,0.660287443267776,0.42231467473525,NA,0.689,0.23797276853252602
116000,0.661270801815431,0.426928895612708,NA,0.689,0.23434190620272294
118000,0.661875945537065,0.431770045385779,NA,0.689,0.23010590015128596
120000,0.662178517397882,0.436686838124054,NA,0.689,0.22549167927382802
122000,0.662632375189107,0.441754916792738,NA,0.689,0.22087745839636902
124000,0.664220877458396,0.446898638426626,NA,0.689,0.21732223903176995
126000,0.66482602118003,0.450151285930408,NA,0.689,0.214674735249622
128000,0.665128593040847,0.454916792738275,NA,0.689,0.21021180030257203
130000,0.665733736762481,0.459682299546142,NA,0.689,0.20605143721633906
132000,0.666565809379728,0.464296520423601,NA,0.689,0.202269288956127
134000,0.668305597579425,0.468078668683812,NA,0.689,0.200226928895613
136000,0.668759455370651,0.473146747352496,NA,0.689,0.19561270801815495
138000,0.668986384266263,0.47874432677761,NA,0.689,0.19024205748865303
140000,0.670272314674735,0.483131618759455,NA,0.689,0.18714069591528004
142000,0.67125567322239,0.487821482602118,NA,0.689,0.183434190620272
144000,0.673676248108926,0.493494704992436,NA,0.689,0.18018154311649004
146000,0.680030257186082,0.497881996974281,NA,0.689,0.18214826021180103
148000,0.685249621785174,0.502344931921331,NA,0.689,0.182904689863843
150000,0.6910741301059,0.506580937972768,NA,0.689,0.18449319213313198
