Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.439,0
0,0,4.5385779122541e-4,0,0.439,-4.5385779122541e-4
2000,7.5642965204236e-5,0.00900151285930408,NA,0.439,-0.008925869894099844
4000,1.5128593040847e-4,0.0178517397881997,NA,0.439,-0.01770045385779123
6000,2.269288956127e-4,0.025945537065053,NA,0.439,-0.0257186081694403
8000,5.2950075642965e-4,0.0347201210287443,NA,0.439,-0.03419062027231465
10000,5.2950075642965e-4,0.0437216338880484,10,0.439,-0.04319213313161875
12000,0.00113464447806354,0.0512102874432678,NA,0.439,-0.05007564296520426
14000,0.00166414523449319,0.0592284417549168,NA,0.439,-0.057564296520423615
16000,0.00249621785173979,0.0658093797276853,NA,0.439,-0.06331316187594552
18000,0.00264750378214826,0.0720877458396369,NA,0.439,-0.06944024205748864
20000,0.00499243570347958,0.0787443267776097,20,0.439,-0.07375189107413012
22000,0.00763993948562784,0.0837367624810893,NA,0.439,-0.07609682299546146
24000,0.00907715582450832,0.0885022692889561,NA,0.439,-0.07942511346444778
26000,0.00990922844175492,0.0947049924357035,NA,0.439,-0.08479576399394859
28000,0.0108169440242057,0.0997730711043873,NA,0.439,-0.0889561270801816
30000,0.0110438729198185,0.104311649016641,30,0.439,-0.0932677760968225
32000,0.0130862329803328,0.109757942511346,NA,0.439,-0.0966717095310132
34000,0.0157337367624811,0.114674735249622,NA,0.439,-0.0989409984871409
36000,0.0183812405446293,0.119742813918306,NA,0.439,-0.10136157337367671
38000,0.018910741301059,0.125340393343419,NA,0.439,-0.10642965204236002
40000,0.0195915279878971,0.129954614220877,NA,0.439,-0.11036308623297991
42000,0.0211800302571861,0.13464447806354,NA,0.439,-0.1134644478063539
44000,0.021482602118003,0.13910741301059,NA,0.439,-0.11762481089258699
46000,0.0219364599092284,0.143721633888048,NA,0.439,-0.1217851739788196
48000,0.023071104387292,0.149394856278366,NA,0.439,-0.12632375189107398
50000,0.0231467473524962,0.155143721633888,NA,0.439,-0.13199697428139182
52000,0.0231467473524962,0.160136157337368,NA,0.439,-0.1369894099848718
54000,0.0232223903177005,0.165128593040847,NA,0.439,-0.14190620272314652
56000,0.0235249621785174,0.169667170953101,NA,0.439,-0.1461422087745836
58000,0.0257186081694402,0.174659606656581,NA,0.439,-0.14894099848714082
60000,0.0265506807866868,0.179273827534039,NA,0.439,-0.1527231467473522
62000,0.0274583963691377,0.18411497730711,NA,0.439,-0.1566565809379723
64000,0.02821482602118,0.18910741301059,NA,0.439,-0.16089258698941
66000,0.0287443267776097,0.194478063540091,NA,0.439,-0.16573373676248132
68000,0.0301059001512859,0.199546142208775,NA,0.439,-0.16944024205748912
70000,0.0312405446293495,0.203479576399395,NA,0.439,-0.17223903177004551
72000,0.0322239031770045,0.208850226928896,NA,0.439,-0.1766263237518915
74000,0.0354009077155824,0.213010590015129,NA,0.439,-0.1776096822995466
76000,0.0397881996974281,0.218456883509834,NA,0.439,-0.17866868381240592
78000,0.041981845688351,0.224962178517398,NA,0.439,-0.182980332829047
80000,0.0437972768532526,0.229954614220877,NA,0.439,-0.1861573373676244
82000,0.0455370650529501,0.235703479576399,NA,0.439,-0.1901664145234489
84000,0.0494704992435703,0.240998487140696,NA,0.439,-0.1915279878971257
86000,0.0569591527987897,0.246217851739788,NA,0.439,-0.18925869894099828
88000,0.059304084720121,0.251664145234493,NA,0.439,-0.192360060514372
90000,0.0616490166414523,0.257261724659607,NA,0.439,-0.1956127080181547
92000,0.0644478063540091,0.26232980332829,NA,0.439,-0.19788199697428088
94000,0.0662632375189107,0.26732223903177,NA,0.439,-0.2010590015128593
96000,0.0667170953101362,0.273600605143722,NA,0.439,-0.20688350983358578
98000,0.0695158850226929,0.278290468986384,NA,0.439,-0.20877458396369108
100000,0.0754160363086233,0.283055975794251,NA,0.439,-0.2076399394856277
102000,0.082375189107413,0.288729198184569,NA,0.439,-0.206354009077156
104000,0.0904689863842663,0.293419062027231,NA,0.439,-0.2029500756429647
106000,0.0963691376701967,0.299092284417549,NA,0.439,-0.20272314674735228
108000,0.101210287443268,0.304916792738275,NA,0.439,-0.203706505295007
110000,0.109606656580938,0.310665658093797,NA,0.439,-0.201059001512859
112000,0.124130105900151,0.315204236006051,NA,0.439,-0.19107413010590002
114000,0.148714069591528,0.320953101361573,NA,0.439,-0.17223903177004501
116000,0.166263237518911,0.326323751891074,NA,0.439,-0.16006051437216298
118000,0.175340393343419,0.332375189107413,NA,0.439,-0.15703479576399398
120000,0.181845688350983,0.337291981845688,NA,0.439,-0.15544629349470498
122000,0.188880484114977,0.343192133131619,NA,0.439,-0.15431164901664202
124000,0.19160363086233,0.348487140695915,NA,0.439,-0.156883509833585
126000,0.197957639939486,0.353555219364599,NA,0.439,-0.155597579425113
128000,0.201361573373676,0.358093797276853,NA,0.439,-0.15673222390317698
130000,0.205219364599092,0.364523449319213,NA,0.439,-0.15930408472012098
132000,0.209001512859304,0.370953101361573,NA,0.439,-0.161951588502269
134000,0.224205748865356,0.376701966717095,NA,0.439,-0.152496217851739
136000,0.233661119515885,0.381694402420575,NA,0.439,-0.14803328290469
138000,0.23910741301059,0.386838124054463,NA,0.439,-0.147730711043873
140000,0.24500756429652,0.392813918305598,NA,0.439,-0.147806354009078
