Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.479,0
0,0.003782148,0.003630862,0,0.479,1.5128600000000004e-4
2000,0.061195159,0.067322239,NA,0.479,-0.006127080000000007
4000,0.113237519,0.126096823,NA,0.479,-0.012859304000000002
6000,0.163161876,0.183055976,NA,0.479,-0.019894099999999998
8000,0.211497731,0.234341906,NA,0.479,-0.022844174999999994
10000,0.255219365,0.282450832,10,0.479,-0.02723146700000001
12000,0.30128593,0.321558245,NA,0.479,-0.02027231500000004
14000,0.333131619,0.360287443,NA,0.479,-0.027155823999999995
16000,0.375794251,0.394251135,NA,0.479,-0.01845688399999995
18000,0.411951589,0.431013616,NA,0.479,-0.01906202699999998
20000,0.435098336,0.463464448,20,0.479,-0.028366112
22000,0.451512859,0.495612708,NA,0.479,-0.044099849000000024
24000,0.471331316,0.528668684,NA,0.479,-0.057337368
26000,0.51096823,0.555824508,NA,0.479,-0.04485627800000003
28000,0.531921331,0.584795764,NA,0.479,-0.05287443299999994
30000,0.548940998,0.610816944,30,0.479,-0.061875946000000015
32000,0.576550681,0.637291982,NA,0.479,-0.06074130100000008
34000,0.603933434,0.664372163,NA,0.479,-0.060438729000000024
36000,0.625567322,0.688199697,NA,0.479,-0.06263237500000007
38000,0.651664145,0.710438729,NA,0.479,-0.05877458400000002
40000,0.693343419,0.732602118,NA,0.479,-0.03925869900000001
42000,0.734417549,0.75688351,NA,0.479,-0.02246596099999998
44000,0.76217851700000006,0.779046899,NA,0.479,-0.01686838199999996
46000,0.809984871,0.797428139,NA,0.479,0.01255673200000007
48000,0.835930408,0.814674735,NA,0.479,0.021255672999999975
50000,0.860590015,0.832299546,NA,0.479,0.028290468999999985
52000,0.877685325,0.846898638,NA,0.479,0.03078668699999998
54000,0.891452345,0.862102874,NA,0.479,0.02934947100000007
56000,0.897503782,0.87730711,NA,0.479,0.020196672000000082
58000,0.901664145,0.890620272,NA,0.479,0.011043872999999982
60000,0.907715582,0.903177005,NA,0.479,0.004538577000000044
62000,0.913086233,0.914977307,NA,0.479,-0.0018910739999999926
64000,0.919969743,0.925642965,NA,0.479,-0.005673221999999978
66000,0.925037821,0.93419062,NA,0.479,-0.00915279899999999
68000,0.930332829,0.942057489,NA,0.479,-0.011724659999999942
70000,0.936006051,0.949167927,NA,0.479,-0.013161875999999961
72000,0.945083207,0.955748865,NA,0.479,-0.010665657999999967
74000,0.962329803,0.962405446,NA,0.479,-7.56429999999586e-5
76000,0.979198185,0.966565809,NA,0.479,0.012632376
78000,0.983888048,0.970045386,NA,0.479,0.01384266199999995
80000,0.988199697,0.974357035,NA,0.479,0.01384266199999995
82000,0.992435703,0.977912254,NA,0.479,0.01452344899999991
84000,0.994402421,0.980937973,NA,0.479,0.013464448000000018
86000,0.996747352,0.983585477,NA,0.479,0.01316187499999999
88000,0.99924357,0.985930408,NA,0.479,0.01331316199999999
90000,0.999470499,0.987291982,NA,0.479,0.012178516999999944
92000,0.999470499,0.988729198,NA,0.479,0.010741300999999925
94000,0.999621785,0.990015129,NA,0.479,0.009606655999999991
96000,0.999848714,0.991527988,NA,0.479,0.008320726
98000,0.999848714,0.993040847,NA,0.479,0.006807867000000023
100000,1,0.993948563,NA,0.479,0.006051436999999993
102000,1,0.994402421,NA,0.479,0.005597579000000019
104000,1,0.994856278,NA,0.479,0.005143722000000017
106000,1,0.995537065,NA,0.479,0.004462934999999946
108000,1,0.99667171,NA,0.479,0.0033282900000000115
110000,1,0.997125567,NA,0.479,0.0028744330000000096
112000,1,0.997503782,NA,0.479,0.0024962179999999945
114000,1,0.998260212,NA,0.479,0.0017397879999999644
116000,1,0.998411498,NA,0.479,0.0015885020000000472
118000,1,0.99924357,NA,0.479,7.564300000000301e-4
120000,1,0.999470499,NA,0.479,5.295010000000433e-4
122000,1,0.999773071,NA,0.479,2.2692899999998684e-4
124000,1,0.999924357,NA,0.479,7.56429999999586e-5
126000,1,1,NA,0.479,0
128000,1,1,NA,0.479,0
130000,1,1,NA,0.479,0
