Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.36,0
0,4.5385779122541e-4,8.3207261724659e-4,0,0.36,-3.7821482602118e-4
2000,0.018910741301059,0.0162632375189107,NA,0.36,0.0026475037821483
4000,0.0326021180030257,0.036535552193646,NA,0.36,-0.003933434190620304
6000,0.0376701966717095,0.0578668683812405,NA,0.36,-0.020196671709531003
8000,0.0472012102874433,0.0825264750378215,NA,0.36,-0.0353252647503782
10000,0.0606656580937973,0.109531013615734,10,0.36,-0.0488653555219367
12000,0.0726928895612708,0.136762481089259,NA,0.36,-0.0640695915279882
14000,0.0831316187594554,0.163010590015129,NA,0.36,-0.07987897125567359
16000,0.0967473524962179,0.191679273827534,NA,0.36,-0.0949319213313161
18000,0.113161875945537,0.223146747352496,NA,0.36,-0.109984871406959
20000,0.124659606656581,0.251891074130106,20,0.36,-0.12723146747352498
22000,0.146520423600605,0.280862329803328,NA,0.36,-0.134341906202723
24000,0.17375189107413,0.308774583963691,NA,0.36,-0.135022692889561
26000,0.193797276853253,0.334190620272315,NA,0.36,-0.140393343419062
28000,0.207337367624811,0.361649016641452,NA,0.36,-0.154311649016641
30000,0.222995461422088,0.385779122541604,30,0.36,-0.162783661119516
32000,0.237367624810893,0.41285930408472,NA,0.36,-0.175491679273827
34000,0.247730711043873,0.439183055975794,NA,0.36,-0.19145234493192098
36000,0.267700453857791,0.467549167927383,NA,0.36,-0.19984871406959198
38000,0.295915279878971,0.493116490166415,NA,0.36,-0.19720121028744403
40000,0.322768532526475,0.516717095310136,NA,0.36,-0.19394856278366096
42000,0.346369137670197,0.536459909228442,NA,0.36,-0.190090771558245
44000,0.381013615733737,0.557261724659607,NA,0.36,-0.17624810892587
46000,0.398260211800303,0.57768532526475,NA,0.36,-0.179425113464447
48000,0.412934947049924,0.598562783661119,NA,0.36,-0.18562783661119503
50000,0.424886535552194,0.616944024205749,NA,0.36,-0.192057488653555
52000,0.43910741301059,0.638880484114977,NA,0.36,-0.19977307110438702
54000,0.44947049924357,0.657942511346445,NA,0.36,-0.20847201210287497
56000,0.459001512859304,0.675416036308623,NA,0.36,-0.216414523449319
58000,0.468910741301059,0.692133131618759,NA,0.36,-0.22322239031770003
60000,0.479576399394856,0.707791225416036,NA,0.36,-0.22821482602117998
62000,0.495385779122542,0.72375189107413,NA,0.36,-0.22836611195158796
64000,0.50491679273827506,0.73857791225416,NA,0.36,-0.23366111951588497
66000,0.532450832072617,0.751134644478064,NA,0.36,-0.218683812405447
68000,0.56142208774584,0.763918305597579,NA,0.36,-0.202496217851739
70000,0.577912254160363,0.776626323751891,NA,0.36,-0.19871406959152804
72000,0.600756429652042,0.787443267776097,NA,0.36,-0.18668683812405495
74000,0.610741301059001,0.799319213313162,NA,0.36,-0.18857791225416098
76000,0.615658093797277,0.810211800302572,NA,0.36,-0.19455370650529502
78000,0.627912254160363,0.820045385779123,NA,0.36,-0.19213313161876
80000,0.661119515885023,0.830635400907716,NA,0.36,-0.169515885022693
82000,0.668608169440242,0.839788199697428,NA,0.36,-0.17118003025718598
84000,0.678063540090772,0.847579425113464,NA,0.36,-0.169515885022692
86000,0.687367624810893,0.857110438729198,NA,0.36,-0.16974281391830504
88000,0.700378214826021,0.86482602118003,NA,0.36,-0.16444780635400902
90000,0.708547655068079,0.872390317700454,NA,0.36,-0.163842662632375
92000,0.723298033282905,0.878971255673222,NA,0.36,-0.155673222390317
94000,0.739031770045386,0.887291981845688,NA,0.36,-0.14826021180030202
96000,0.747806354009077,0.895385779122542,NA,0.36,-0.147579425113465
98000,0.761951588502269,0.902647503782148,NA,0.36,-0.140695915279879
100000,0.773827534039334,0.91036308623298,NA,0.36,-0.136535552193646
102000,0.784871406959153,0.916111951588502,NA,0.36,-0.13124054462934898
104000,0.79357034795764,0.921709531013616,NA,0.36,-0.12813918305597594
106000,0.809228441754917,0.926928895612708,NA,0.36,-0.11770045385779093
108000,0.822692889561271,0.932223903177005,NA,0.36,-0.10953101361573403
110000,0.831921331316188,0.937594553706505,NA,0.36,-0.10567322239031707
112000,0.846217851739788,0.942208774583964,NA,0.36,-0.09599092284417599
114000,0.863161875945537,0.946974281391831,NA,0.36,-0.08381240544629409
116000,0.873827534039334,0.952193645990923,NA,0.36,-0.07836611195158905
118000,0.885627836611195,0.957186081694402,NA,0.36,-0.07155824508320696
120000,0.895990922844175,0.961119515885023,NA,0.36,-0.06512859304084795
122000,0.901815431164902,0.963993948562784,NA,0.36,-0.06217851739788194
124000,0.91338880484115,0.967019667170953,NA,0.36,-0.053630862329802964
126000,0.920574886535552,0.969440242057489,NA,0.36,-0.04886535552193705
128000,0.93018154311649,0.971860816944024,NA,0.36,-0.041679273827534
130000,0.937821482602118,0.974962178517398,NA,0.36,-0.03714069591528002
132000,0.945461422087746,0.976626323751891,NA,0.36,-0.031164901664144984
134000,0.952042360060514,0.978517397881997,NA,0.36,-0.026475037821482972
136000,0.956656580937973,0.979878971255673,NA,0.36,-0.023222390317700015
138000,0.959001512859304,0.981694402420575,NA,0.36,-0.022692889561271024
140000,0.961497730711044,0.982904689863843,NA,0.36,-0.021406959152799
142000,0.96232980332829,0.984871406959153,NA,0.36,-0.022541603630862994
144000,0.968381240544629,0.986459909228442,NA,0.36,-0.018078668683812915
146000,0.973298033282905,0.987745839636914,NA,0.36,-0.014447806354008996
148000,0.976172465960666,0.988729198184569,NA,0.36,-0.012556732223902967
150000,0.979273827534039,0.989258698940998,NA,0.36,-0.009984871406959028
152000,0.980937972768533,0.990393343419062,NA,0.36,-0.009455370650529038
154000,0.982375189107413,0.991981845688351,NA,0.36,-0.009606656580938067
156000,0.983509833585477,0.99304084720121,NA,0.36,-0.009531013615733053
158000,0.985400907715582,0.993419062027232,NA,0.36,-0.008018154311649983
160000,0.988124054462935,0.994478063540091,NA,0.36,-0.006354009077155998
162000,0.990847201210287,0.995839636913767,NA,0.36,-0.004992435703479958
164000,0.9910741301059,0.996444780635401,NA,0.36,-0.005370650529501031
166000,0.992133131618759,0.996822995461422,NA,0.36,-0.0046898638426629
168000,0.992965204236006,0.997276853252647,NA,0.36,-0.00431164901664105
170000,0.993192133131619,0.99750378214826,NA,0.36,-0.004311649016640939
172000,0.994704992435703,0.998184568835098,NA,0.36,-0.0034795763993950013
174000,0.996747352496218,0.99856278366112,NA,0.36,-0.001815431164901904
176000,0.998411497730711,0.999092284417549,NA,0.36,-6.807866868380197e-4
178000,0.999167927382753,0.999621785173979,NA,0.36,-4.538577912260866e-4
180000,1,1,NA,0.36,0
182000,1,1,NA,0.36,0
184000,1,1,NA,0.36,0
186000,1,1,NA,0.36,0
188000,1,1,NA,0.36,0
