Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.447,0
0,0,6.0514372163388e-4,0,0.447,-6.0514372163388e-4
2000,3.7821482602118e-4,0.010590015128593,NA,0.447,-0.01021180030257182
4000,0.0027231467473525,0.0210287443267776,NA,0.447,-0.0183055975794251
6000,0.00468986384266263,0.0301815431164902,NA,0.447,-0.02549167927382757
8000,0.00642965204236006,0.0401664145234493,NA,0.447,-0.03373676248108924
10000,0.00900151285930408,0.0503025718608169,10,0.447,-0.04130105900151282
12000,0.0155068078668684,0.0605143721633888,NA,0.447,-0.0450075642965204
14000,0.0241301059001513,0.0698940998487141,NA,0.447,-0.0457639939485628
16000,0.0277609682299546,0.0801059001512859,NA,0.447,-0.05234493192133129
18000,0.03267776096823,0.0899394856278366,NA,0.447,-0.0572617246596066
20000,0.0369894099848714,0.0968229954614221,20,0.447,-0.0598335854765507
22000,0.0395612708018154,0.106051437216339,NA,0.447,-0.0664901664145236
24000,0.0437216338880484,0.115052950075643,NA,0.447,-0.07133131618759461
26000,0.0466717095310136,0.122919818456884,NA,0.447,-0.0762481089258704
28000,0.0497730711043873,0.131845688350983,NA,0.447,-0.0820726172465957
30000,0.0513615733736763,0.141981845688351,30,0.447,-0.0906202723146747
32000,0.0577912254160363,0.149621785173979,NA,0.447,-0.09183055975794271
34000,0.0651285930408472,0.158245083207262,NA,0.447,-0.0931164901664148
36000,0.0680786686838124,0.167170953101362,NA,0.447,-0.09909228441754961
38000,0.0732223903177004,0.176626323751891,NA,0.447,-0.10340393343419059
40000,0.0773827534039334,0.186081694402421,NA,0.447,-0.1086989409984876
42000,0.0832072617246596,0.195234493192133,NA,0.447,-0.11202723146747341
44000,0.0898638426626324,0.205597579425113,NA,0.447,-0.1157337367624806
46000,0.101210287443268,0.213161875945537,NA,0.447,-0.11195158850226901
48000,0.111649016641452,0.223071104387292,NA,0.447,-0.11142208774583999
50000,0.122844175491679,0.23267776096823,NA,0.447,-0.109833585476551
52000,0.136989409984871,0.241906202723147,NA,0.447,-0.104916792738276
54000,0.150605143721634,0.25,NA,0.447,-0.099394856278366
56000,0.155068078668684,0.259531013615734,NA,0.447,-0.10446293494705
58000,0.15839636913767,0.272012102874433,NA,0.447,-0.11361573373676301
60000,0.162556732223903,0.282223903177005,NA,0.447,-0.11966717095310203
62000,0.167624810892587,0.292738275340393,NA,0.447,-0.125113464447806
64000,0.174886535552194,0.302874432677761,NA,0.447,-0.127987897125567
66000,0.18320726172466,0.313010590015129,NA,0.447,-0.12980332829046898
68000,0.191452344931921,0.322768532526475,NA,0.447,-0.13131618759455402
70000,0.199924357034796,0.332904689863843,NA,0.447,-0.13298033282904698
