Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.37,0
0,0.550907715582451,0.828593040847201,0,0.37,-0.27768532526475
2000,0.573373676248109,0.837216338880484,NA,0.37,-0.263842662632375
4000,0.594251134644478,0.843948562783661,NA,0.37,-0.24969742813918305
6000,0.615128593040847,0.849016641452345,NA,0.37,-0.23388804841149802
8000,0.631845688350983,0.854387291981846,NA,0.37,-0.22254160363086306
10000,0.6678517397882,0.858623298033283,10,0.37,-0.19077155824508296
12000,0.690090771558245,0.862632375189107,NA,0.37,-0.1725416036308619
14000,0.70196671709531,0.866414523449319,NA,0.37,-0.16444780635400902
16000,0.715279878971256,0.86981845688351,NA,0.37,-0.154538577912254
18000,0.725340393343419,0.87375189107413,NA,0.37,-0.14841149773071094
20000,0.73910741301059,0.877760968229955,20,0.37,-0.13865355521936495
22000,0.749319213313162,0.881770045385779,NA,0.37,-0.132450832072617
24000,0.767397881996974,0.885552193645991,NA,0.37,-0.11815431164901702
26000,0.786838124054463,0.889183055975794,NA,0.37,-0.10234493192133098
28000,0.800680786686838,0.893116490166414,NA,0.37,-0.09243570347957608
30000,0.808623298033283,0.896444780635401,30,0.37,-0.08782148260211797
32000,0.816868381240545,0.901588502269289,NA,0.37,-0.08472012102874404
34000,0.827231467473525,0.905295007564296,NA,0.37,-0.07806354009077099
36000,0.830937972768533,0.909152798789713,NA,0.37,-0.07821482602118002
38000,0.840393343419062,0.914069591527988,NA,0.37,-0.07367624810892592
40000,0.845461422087746,0.918154311649017,NA,0.37,-0.07269288956127096
42000,0.849924357034796,0.921633888048412,NA,0.37,-0.07170953101361599
44000,0.864296520423601,0.924962178517398,NA,0.37,-0.06066565809379709
46000,0.896898638426626,0.928895612708018,NA,0.37,-0.03199697428139203
48000,0.901285930408472,0.933055975794251,NA,0.37,-0.03177004538577899
50000,0.913540090771558,0.937065052950076,NA,0.37,-0.023524962178518072
52000,0.931164901664145,0.941527987897126,NA,0.37,-0.01036308623298099
54000,0.935627836611195,0.94531013615733706,NA,0.37,-0.009682299546142081
56000,0.937897125567322,0.94750378214826,NA,0.37,-0.009606656580938067
58000,0.948260211800303,0.950907715582451,NA,0.37,-0.002647503782148064
60000,0.954916792738275,0.953857791225416,NA,0.37,0.0010590015128589814
62000,0.957942511346445,0.956354009077156,NA,0.37,0.0015885022692890827
64000,0.959152798789713,0.958547655068079,NA,0.37,6.05143721634005e-4
66000,0.960816944024206,0.961497730711044,NA,0.37,-6.807866868380197e-4
68000,0.961573373676248,0.964372163388805,NA,0.37,-0.0027987897125570926
70000,0.965204236006051,0.966414523449319,NA,0.37,-0.00121028744326801
72000,0.971936459909228,0.968381240544629,NA,0.37,0.003555219364598905
74000,0.972692889561271,0.971180030257186,NA,0.37,0.001512859304084957
76000,0.97375189107413,0.973903177004539,NA,0.37,-1.512859304090286e-4
78000,0.98124054462935,0.976096822995461,NA,0.37,0.005143721633888987
80000,0.985476550680787,0.978517397881997,NA,0.37,0.006959152798790003
82000,0.987972768532526,0.980408472012103,NA,0.37,0.007564296520423008
84000,0.988956127080182,0.982299546142209,NA,0.37,0.006656580937972945
86000,0.98910741301059,0.984266263237519,NA,0.37,0.004841149773071041
88000,0.989409984871407,0.985400907715582,NA,0.37,0.004009077155824992
90000,0.989712556732224,0.986686838124054,NA,0.37,0.003025718608170025
92000,0.990468986384266,0.988048411497731,NA,0.37,0.0024205748865349097
94000,0.991301059001513,0.989485627836611,NA,0.37,0.001815431164902015
96000,0.994175491679274,0.990695915279879,NA,0.37,0.0034795763993950013
98000,0.99606656580938,0.991981845688351,NA,0.37,0.004084720121029006
100000,0.996822995461422,0.992889561270802,NA,0.37,0.003933434190619978
102000,0.998638426626324,0.993494704992436,NA,0.37,0.005143721633887988
104000,0.998714069591528,0.994629349470499,NA,0.37,0.004084720121029006
106000,0.999016641452345,0.995461422087746,NA,0.37,0.003555219364599016
108000,0.999243570347958,0.996217851739788,NA,0.37,0.003025718608169914
110000,0.999546142208775,0.997049924357035,NA,0.37,0.0024962178517400346
112000,0.999621785173979,0.997730711043873,NA,0.37,0.0018910741301060296
114000,0.999621785173979,0.998108925869894,NA,0.37,0.001512859304085068
116000,0.999621785173979,0.99856278366112,NA,0.37,0.0010590015128590924
118000,0.999924357034796,0.998865355521936,NA,0.37,0.0010590015128599806
120000,1,0.999394856278366,NA,0.37,6.05143721634005e-4
122000,1,0.999621785173979,NA,0.37,3.782148260209617e-4
124000,1,0.999697428139183,NA,0.37,3.02571860816947e-4
126000,1,0.999773071104387,NA,0.37,2.269288956130433e-4
128000,1,1,NA,0.37,0
130000,1,1,NA,0.37,0
132000,1,1,NA,0.37,0
134000,1,1,NA,0.37,0
136000,1,1,NA,0.37,0
138000,1,1,NA,0.37,0
