Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.78,0
0,0.0866111951588502,0.00431164901664145,0,0.78,0.08229954614220875
2000,0.115809379727685,0.00809379727685325,NA,0.78,0.10771558245083175
4000,0.13857791225416,0.0115733736762481,NA,0.78,0.12700453857791189
6000,0.161649016641452,0.015052950075643,NA,0.78,0.146596066565809
8000,0.203630862329803,0.0209531013615734,NA,0.78,0.18267776096822957
10000,0.225340393343419,0.0261724659606657,10,0.78,0.1991679273827533
12000,0.241452344931921,0.0329046898638427,NA,0.78,0.2085476550680783
14000,0.25642965204236,0.039409984871407,NA,0.78,0.217019667170953
16000,0.276323751891074,0.0456883509833585,NA,0.78,0.2306354009077155
18000,0.291981845688351,0.052874432677761,NA,0.78,0.23910741301059002
20000,0.304538577912254,0.0601361573373676,20,0.78,0.24440242057488643
22000,0.325642965204236,0.0670953101361573,NA,0.78,0.25854765506807875
24000,0.35249621785174,0.074357034795764,NA,0.78,0.278139183055976
26000,0.385325264750378,0.082375189107413,NA,0.78,0.302950075642965
28000,0.409228441754917,0.0900151285930409,NA,0.78,0.3192133131618761
30000,0.430484114977307,0.0981845688350983,30,0.78,0.3322995461422087
32000,0.446822995461422,0.107791225416036,NA,0.78,0.339031770045386
34000,0.470726172465961,0.116263237518911,NA,0.78,0.35446293494705
36000,0.484341906202723,0.125340393343419,NA,0.78,0.359001512859304
38000,0.494704992435703,0.133888048411498,NA,0.78,0.36081694402420494
40000,0.508774583963691,0.141679273827534,NA,0.78,0.36709531013615704
42000,0.525945537065053,0.150832072617247,NA,0.78,0.375113464447806
44000,0.541149773071104,0.159606656580938,NA,0.78,0.38154311649016603
46000,0.553706505295008,0.169969742813918,NA,0.78,0.38373676248109
48000,0.572465960665658,0.180332829046899,NA,0.78,0.392133131618759
50000,0.585627836611195,0.190695915279879,NA,0.78,0.394931921331316
52000,0.598562783661119,0.201361573373676,NA,0.78,0.39720121028744304
