Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.443,0
0,0,3.0257186081694e-4,0,0.443,-3.0257186081694e-4
2000,0,0.00779122541603631,NA,0.443,-0.00779122541603631
4000,7.5642965204236e-5,0.0162632375189107,NA,0.443,-0.016187594553706462
6000,1.5128593040847e-4,0.024054462934947,NA,0.443,-0.02390317700453853
8000,3.7821482602118e-4,0.0316944024205749,NA,0.443,-0.03131618759455372
10000,3.7821482602118e-4,0.0386535552193646,10,0.443,-0.038275340393343425
12000,9.0771558245083e-4,0.0459152798789713,NA,0.443,-0.045007564296520475
14000,0.00143721633888048,0.0537821482602118,NA,0.443,-0.05234493192133132
16000,0.00234493192133132,0.0602874432677761,NA,0.443,-0.057942511346444785
18000,0.00264750378214826,0.0667927382753404,NA,0.443,-0.06414523449319214
20000,0.00506807866868381,0.0736006051437216,20,0.443,-0.0685325264750378
22000,0.00771558245083207,0.0791981845688351,NA,0.443,-0.07148260211800303
24000,0.00907715582450832,0.0842662632375189,NA,0.443,-0.07518910741301058
26000,0.0112708018154312,0.0915279878971256,NA,0.443,-0.0802571860816944
28000,0.0133888048411498,0.0975037821482602,NA,0.443,-0.0841149773071104
30000,0.0142965204236006,0.102269288956127,30,0.443,-0.08797276853252639
32000,0.016338880484115,0.107639939485628,NA,0.443,-0.091301059001513
34000,0.0184568835098336,0.112556732223903,NA,0.443,-0.0940998487140694
36000,0.0203479576399395,0.117473524962179,NA,0.443,-0.0971255673222395
38000,0.0204236006051437,0.124810892586989,NA,0.443,-0.1043872919818453
40000,0.0206505295007564,0.130257186081694,NA,0.443,-0.10960665658093761
42000,0.0218608169440242,0.135400907715582,NA,0.443,-0.1135400907715578
44000,0.0239031770045386,0.140166414523449,NA,0.443,-0.11626323751891039
46000,0.025945537065053,0.145083207261725,NA,0.443,-0.119137670196672
48000,0.0291225416036309,0.151815431164902,NA,0.443,-0.12269288956127111
50000,0.0317700453857791,0.159228441754917,NA,0.443,-0.1274583963691379
52000,0.0338124054462935,0.164523449319213,NA,0.443,-0.1307110438729195
54000,0.0357034795763994,0.169969742813918,NA,0.443,-0.1342662632375186
56000,0.040393343419062,0.174508320726172,NA,0.443,-0.13411497730711
58000,0.0422087745839637,0.179273827534039,NA,0.443,-0.13706505295007532
60000,0.0437216338880484,0.185779122541604,NA,0.443,-0.1420574886535556
62000,0.0472012102874433,0.191679273827534,NA,0.443,-0.14447806354009068
64000,0.0497730711043873,0.198184568835098,NA,0.443,-0.1484114977307107
66000,0.0521180030257186,0.204387291981846,NA,0.443,-0.1522692889561274
68000,0.0552193645990923,0.209606656580938,NA,0.443,-0.1543872919818457
70000,0.0571104387291982,0.214296520423601,NA,0.443,-0.1571860816944028
72000,0.0615733736762481,0.219364599092284,NA,0.443,-0.1577912254160359
74000,0.0671709531013616,0.22375189107413,NA,0.443,-0.1565809379727684
76000,0.0698940998487141,0.229500756429652,NA,0.443,-0.15960665658093792
78000,0.0717095310136157,0.235476550680787,NA,0.443,-0.16376701966717128
80000,0.0732223903177004,0.241679273827534,NA,0.443,-0.16845688350983362
82000,0.0742813918305598,0.24750378214826,NA,0.443,-0.1732223903177002
84000,0.0760968229954614,0.253025718608169,NA,0.443,-0.17692889561270764
86000,0.0780635400907716,0.258850226928896,NA,0.443,-0.18078668683812438
88000,0.0791981845688351,0.264069591527988,NA,0.443,-0.18487140695915288
90000,0.0817700453857791,0.269894099848714,NA,0.443,-0.1881240544629349
92000,0.0844931921331316,0.274886535552194,NA,0.443,-0.1903933434190624
94000,0.0892586989409985,0.279727685325265,NA,0.443,-0.1904689863842665
96000,0.0904689863842663,0.286006051437216,NA,0.443,-0.1955370650529497
98000,0.0928139183055976,0.291527987897126,NA,0.443,-0.19871406959152838
100000,0.098714069591528,0.296369137670197,NA,0.443,-0.197655068078669
102000,0.107791225416036,0.301891074130106,NA,0.443,-0.19409984871407002
104000,0.115809379727685,0.306807866868381,NA,0.443,-0.190998487140696
106000,0.119137670196672,0.312556732223903,NA,0.443,-0.19341906202723103
108000,0.123827534039334,0.318305597579425,NA,0.443,-0.194478063540091
