Threshold,TPR,FPR,Threshold_Label,AUC,difference
0,0,0,NA,0.526,0
0,0.00151285930408472,7.5642965204236e-4,0,0.526,7.5642965204236e-4
2000,0.028517397881997,0.0177760968229955,NA,0.526,0.0107413010590015
4000,0.0535552193645991,0.0379727685325265,NA,0.526,0.015582450832072603
6000,0.0794251134644478,0.058018154311649,NA,0.526,0.021406959152798805
8000,0.106354009077156,0.0751134644478064,NA,0.526,0.03124054462934961
10000,0.132602118003026,0.0935703479576399,10,0.526,0.03903177004538609
12000,0.150302571860817,0.11232980332829,NA,0.526,0.037972768532527
14000,0.168835098335855,0.131921331316188,NA,0.526,0.036913767019667004
16000,0.185703479576399,0.150832072617247,NA,0.526,0.034871406959152
18000,0.201815431164902,0.170650529500756,NA,0.526,0.03116490166414601
20000,0.213313161875946,0.189183055975794,20,0.526,0.02413010590015202
22000,0.22428139183056,0.207715582450832,NA,0.526,0.016565809379728014
24000,0.237594553706505,0.22624810892587,NA,0.526,0.011346444780635012
26000,0.253630862329803,0.246293494704992,NA,0.526,0.007337367624810964
28000,0.2678517397882,0.267170953101362,NA,0.526,6.807866868379642e-4
30000,0.280408472012103,0.286384266263238,30,0.526,-0.00597579425113498
32000,0.296520423600605,0.306127080181543,NA,0.526,-0.009606656580938011
34000,0.314599092284418,0.326550680786687,NA,0.526,-0.011951588502268962
36000,0.332223903177005,0.346520423600605,NA,0.526,-0.014296520423599968
38000,0.359001512859304,0.365204236006051,NA,0.526,-0.0062027231467470245
40000,0.381845688350983,0.387897125567322,NA,0.526,-0.006051437216338995
42000,0.400680786686838,0.410136157337368,NA,0.526,-0.009455370650530037
44000,0.419591527987897,0.429576399394856,NA,0.526,-0.009984871406958973
46000,0.450378214826021,0.451285930408472,NA,0.526,-9.077155824510075e-4
48000,0.469213313161876,0.473449319213313,NA,0.526,-0.004236006051437036
50000,0.484568835098336,0.497579425113464,NA,0.526,-0.013010590015127999
52000,0.510211800302572,0.519062027231467,NA,0.526,-0.008850226928895033
54000,0.547276853252648,0.538426626323752,NA,0.526,0.008850226928895921
56000,0.57178517397882,0.559757942511346,NA,0.526,0.012027231467473976
58000,0.598487140695915,0.581694402420575,NA,0.526,0.016792738275340002
60000,0.638048411497731,0.600907715582451,NA,0.526,0.03714069591527991
62000,0.670272314674735,0.620574886535552,NA,0.526,0.049697428139182986
64000,0.705597579425113,0.638048411497731,NA,0.526,0.06754916792738208
66000,0.722541603630862,0.657564296520424,NA,0.526,0.06497730711043792
68000,0.735627836611195,0.675567322239032,NA,0.526,0.060060514372162976
70000,0.744175491679274,0.69357034795764,NA,0.526,0.05060514372163394
72000,0.754689863842663,0.71142208774584,NA,0.526,0.043267776096822974
74000,0.772692889561271,0.73018154311649,NA,0.526,0.04251134644478105
76000,0.791149773071104,0.74856278366112,NA,0.526,0.042586989409984066
78000,0.817170953101362,0.76535552193646,NA,0.526,0.05181543116490206
80000,0.838502269288956,0.782223903177005,NA,0.526,0.05627836611195103
82000,0.853857791225416,0.796898638426626,NA,0.526,0.05695915279879005
84000,0.877231467473525,0.811875945537065,NA,0.526,0.06535552193645999
86000,0.893192133131619,0.825794251134644,NA,0.526,0.06739788199697505
88000,0.905824508320726,0.838653555219365,NA,0.526,0.06717095310136101
90000,0.917700453857791,0.85,NA,0.526,0.067700453857791
92000,0.926626323751891,0.859531013615734,NA,0.526,0.067095310136157
94000,0.933963691376702,0.868154311649017,NA,0.526,0.06580937972768497
96000,0.942965204236006,0.876399394856278,NA,0.526,0.066565809379728
98000,0.952950075642965,0.88320726172466,NA,0.526,0.06974281391830495
100000,0.96036308623298,0.890393343419062,NA,0.526,0.06996974281391799
102000,0.966868381240545,0.898184568835098,NA,0.526,0.06868381240544696
104000,0.970801815431165,0.904387291981846,NA,0.526,0.06641452344931897
106000,0.973978819969743,0.911119515885023,NA,0.526,0.06285930408471996
108000,0.9767776096823,0.917095310136157,NA,0.526,0.059682299546143014
110000,0.977231467473525,0.922768532526475,NA,0.526,0.05446293494705001
112000,0.977307110438729,0.928139183055976,NA,0.526,0.049167927382752996
114000,0.977760968229955,0.933282904689864,NA,0.526,0.044478063540090984
116000,0.978139183055976,0.938804841149773,NA,0.526,0.039334341906202996
118000,0.978517397881997,0.943948562783661,NA,0.526,0.03456883509833597
120000,0.979803328290469,0.949167927382753,NA,0.526,0.030635400907715993
122000,0.980635400907716,0.953479576399395,NA,0.526,0.02715582450832099
124000,0.982602118003026,0.958320726172466,NA,0.526,0.024281391830559995
126000,0.984795763993949,0.96232980332829,NA,0.526,0.02246596066565898
128000,0.987594553706505,0.966717095310136,NA,0.526,0.020877458396368898
130000,0.990544629349471,0.971633888048411,NA,0.526,0.018910741301059963
132000,0.991679273827534,0.974886535552194,NA,0.526,0.016792738275340002
134000,0.992586989409985,0.977836611195159,NA,0.526,0.014750378214826054
136000,0.993721633888048,0.980484114977307,NA,0.526,0.013237518910740986
138000,0.995915279878971,0.982526475037822,NA,0.526,0.013388804841149016
140000,0.995990922844175,0.984417549167927,NA,0.526,0.011573373676248
142000,0.995990922844175,0.986535552193646,NA,0.526,0.009455370650529038
144000,0.995990922844175,0.988880484114977,NA,0.526,0.007110438729198032
146000,0.99947049924357,0.991149773071104,NA,0.526,0.008320726172466042
148000,0.999773071104387,0.992662632375189,NA,0.526,0.007110438729197921
150000,0.999924357034796,0.993797276853253,NA,0.526,0.006127080181542954
152000,1,0.994931921331316,NA,0.526,0.005068078668683973
154000,1,0.996142208774584,NA,0.526,0.003857791225415963
156000,1,0.996596066565809,NA,0.526,0.0034039334341909866
158000,1,0.997201210287443,NA,0.526,0.0027987897125569816
160000,1,0.99803328290469,NA,0.526,0.0019667170953100443
162000,1,0.998411497730711,NA,0.526,0.0015885022692889716
164000,1,0.999243570347958,NA,0.526,7.564296520420344e-4
166000,1,0.999848714069592,NA,0.526,1.512859304080294e-4
168000,1,0.999924357034796,NA,0.526,7.56429652040147e-5
170000,1,1,NA,0.526,0
172000,1,1,NA,0.526,0
174000,1,1,NA,0.526,0
176000,1,1,NA,0.526,0
178000,1,1,NA,0.526,0
180000,1,1,NA,0.526,0
182000,1,1,NA,0.526,0
184000,1,1,NA,0.526,0
186000,1,1,NA,0.526,0
188000,1,1,NA,0.526,0
190000,1,1,NA,0.526,0
192000,1,1,NA,0.526,0
194000,1,1,NA,0.526,0
196000,1,1,NA,0.526,0
198000,1,1,NA,0.526,0
200000,1,1,NA,0.526,0
202000,1,1,NA,0.526,0
204000,1,1,NA,0.526,0
206000,1,1,NA,0.526,0
208000,1,1,NA,0.526,0
